text,sentiment
gaes bpjs kesehatan memiliki panduan layanan untuk peserta loh yang bisa memudahkan peserta bpjs karena bisa di aksen kapan aja,1
layanan bpjs kesehatan yang bisa di akses oleh peserta dan tentunya untuk mempermudah semua peserta,1
dari bulan agustus dua ribu sembilan belas udah dibilang kalo pemerintah telah melanggar hukum terkait blokir Internet ini belum lagi kasus karhutla dan iuran bpjs kesehatan gak becus,0
buat kamu jaga kesehatan pajak bpjs udah naik soalnya nyari duit juga susah,0
potongan jaminan hari tua bpjs ketenagakerjaan bpjs kesehatan masih belum cukup kah upah dipotong terus tapi manfaaatnya gatau lari kemana pencairan jaminan hari tua aja berbelitnya naudzubillah padahal itu uang kami loh malahan ilang gitu aja sebelum sempat di cairkan di tempat kerja terakhir kemaren asu,0
gimana nih layanan bpjs kesehatan udah maksimal belum ternyata banyak juga ya layanan yang tersedia untuk peserta mantap betul ini sih,1
potongan gaji bulanan saya mulai dari bpjs kesehatan ketenagakerjaan pajak penghasilan jaminan hari tua terus nanti potongan untuk tapera bagus,0
dengan adanya panduan layanan bpjs kesehatan ini di harapkan para peserta bisa puas dan kita bisa cek dimanapun lewat layanan ini peserta puas dengan layanan bpjs kesehatan,1
jangan lupa dengan kenaikan tarif bpjs kesehatan juga yang memberatkan,0
kemudahan yang diberikan oleh bpjs kesehatan untuk peserta berupa layanan panduan seperti yang ada di gambar,1
bpjs kesehatan aja defisit apalagi ini gak jelas sama mau ngurus bpjs ketenagakerjaan aja ribet nya minta ampun padahal itu uang kita yang dipotong dari gaji,0
pembagian porsi iuran tapera juga unik menurutku perusahaan nol koma lima persen pegawai dua koma lima persen semacam kewajiban pekerja bukan kewajiban pengusaha bukan manfaat karyawan ilustrasi manfaat karyawan bpjs kesehatan jadi memberatkan ke karyawan,0
yang harus di inget kita kerja di pelayanan kesehatan dulu di sumpah buat gak pilih kasih ke pasien tapi kalo aturan tempat kerja ada pasien bpjs sama vip kita bisa apa dua duanya pasien tetep pasien kita tapi pasien bpjs menjadi di kesampingkan,0
wei gila kali ya zakat yang jelas diajarkan dalam agama aja cuma dua setengah persen dari penghasilan ini sampai tiga persen alesannya biar punya rumah gaji tiap bulan udah ke potong bpjs kesehatan tenagakerjaan sama pajak ini masih ada tambahan potongan lagi,0
kenaikan iuran bpjs kesehatan di tengah pandemi tidak tepat,0
ada bpjs kesehatan dan bpjs ketenagakerjaan sekarang ada tapera apakah wajib juga tapera ini bagaimana kalo si pekerja sudah punya rumah apakah di potong juga gajinya kalau di potong sangat memberatkan,0
penghasilan pekerja dan pekerja mandiri di potong untuk program tapera yang tujuannya membantu masyarakat Indonesia memiliki rumah sistemnya seperti perpaduan antara bpjs ketenagakerjaan dan bpjs kesehatan menarik ladang korupsi baru,0
sekarang aja udah dipotong hampir sepuluh persen buat iuran bpjs ketenagakerjaan bpjs kesehatan pajak penghasilan asuransi swasta dana pensiun swasta itu juga bpjs kesehatan ga pernah dipake,0
sekarang tapera sebelumnya bpjs tenaga kerja kesehatan berapa persen yang mendapati hasil berapa persen yang hilang mensayap entah kemana berharap sembilan puluh sembilan persen peserta tak peduli dan tak mengambil hak mereka,0
enam puluh persen peserta mandiri berhenti bayar karena tidak mampu,0
ada bpjs kesehatan bpjs ketenagakerjaan bpjs ketenagakerjaan pensiun tapera abis ini ada apalagi nih habis sudah gaji ku,0
gaji dipotong untuk simpanan dan kesehatan tapi ngurusnya ribet padahal uang sendiri,0
pemerintah ada kenaikan tarif listrik ada kenaikan tarif bpjs blt salah sasaran tolong jangan hutang lagi ke negara lain atau imf nanti yang bayar hutang dibebankan ke anak cucu kita semoga semua diberikan kesehatan selalu,0
beban kami siapa yang pikul pak saya gak dapat blt listrik gak dapat diskon bbm gak turun prakerja gak dapat bpjs kesehatan gak jadi turun harga beras tetap gaji turun siapa yang bantu memikul beban saya pak ayo lah pak,0
program apa nih nantinya dibikinin rumah apa gimana ga di wajib kan kaya bpjs kesehatan kan bpjs aja jarang ke pake,0
pemerintah berikan bantuan untuk peserta jkn kis kelas tiga jadi tidak khawatir,1
kenapa sih bpjs naik kita harus tau latar belakangnya dong sebelum nge menilai iuran yang dibawah standar tetapi manfaat nya sungguh besar maka resikonya jadi tinggi kebutuhan kenaikan iuran ini memang perlu supaya bpjs kesehatan ini juga sehat bukan hanya pesertanya saja,0
bayangkan hakiki turunnya itu kadang lima bulan sekali belum dipotong pajak penghasilan belum dipotong bpjs kesehatan satu keluarga,0
bayar bpjs kesehatan iya bpjs ketenagakerjaan iya ditambah iuran ini tapi gaji cuma pas di umr  hancur,0
lebih dari setengah peserta jkn dibiayai oleh pemerintah dari seluruh peserta melalui segmen penerima bantuan iuran program jaminan kesehatan nasional yang dikelola oleh bpjs kesehatan,1
bikin peraturan pemerintah tapera apa tidak belajar dari bpjs kesehatan,0
halah pasti juga gak akan di laksanakan hukumannya ya kan bapak wong bpjs kesehatan naik aja tetep naik terus,0
hak rakyat tuk kesehatan aja ga peduli bpjs tetep naik tuh ape lagi cuman putusan ptun,0
setelah potongan bpjs ketenagakerjaan dan kesehatan nanti ada lagi potongan tapera peras terus kaya sapi perah tai,0
konsepnya mungkin baik bang tapi indonesia udah punya iuran bpjs ketenagakerjaan bpjs kesehatan jaminan hari tua dan lain lainmuncul lagi ini lagian hasil akhirnya juga nanti setelah pensiun di ambil juga dalam bentuk deposit perbankan surat utang dan lain lainribet,0
ini potongan buat apasi bpjs kan jelas asuransi kesehatan,0
kasihan ibu hamil disuruh datang jam satu siang gak tahu nya si dokter datang nya jam tiga sore seperti ini toh untuk pasien bpjs kesehatan di perlambat pemeriksaannya,0
bpjs kesehatan bpjs ketenagakerjaan pajak penghasilan terus tapera dasar sapi perah,0
setelah presiden dan negara divonis melawan hukum di kasus karhutla lalu ada kenaikan tarif bpjs kesehatan sekarang dilanjut divonis melawan hukum atas pemadaman internet di papua dan papua barat negara kita masih negara hukum kan,0
yang iuran iuran seperti tapera bpjs kesehatan memberatkan banget,0
asuransi kesehatan apa yang kamu maksud kalau bpjs gak bisa asuransi lain pun tergantung beberapa asuransi gak bisa klaim kalau tujuan rapid untuk di tes kalau kamu punya gejala dan dirujuk baru bisa di dilindungi,0
bpjs kesehatan di bayar semua ama perusahaan hebat lo goblok undang undang bpjs sama dia di ubah demi ke goblokannya,0
bpjs kesehatan itu penuh dibayar perusahaan lu dulu kecuali bpjs ketenagakerjaan ada subsidi dari perusahaan lu dan sisa nya dipotong dari gaji lu itu juga hitung hitung jadi simpanan lu ga berkurang dasar tolol mau lu nanti sakit berobat penuh biaya sendiri gak pake bpjs,0
katanya tapera tabungan perumahan rakyat mungkin arisan rumah tapi kayaknya cuman akal akalan untuk bertambah pemasukan saat ini persis bpjs yang dibilang arisan kesehatan,0
banyak peserta mandiri bpjs berhenti bayar karena tidak mampu,0
sebelumnya udah bpjs kesehatan bpjs ketenagakerjaan tapi kualitas kinerja para karyawan rewel pegat,0
sudah berapa kali pemerintahan jokowi melanggar hukum mulai dari kasus kebakaran lahan kenaikan bpjs kesehatan sekarang mematikan internet,0
ekstrim dong kalau ujung ujung nya yang muncul undang undang minerba undang undang celaka kenaikan bpjs kesehatan kenaikan bmm dan yang terbaru pitera tapi saya yakin bagi penjilat rezim mah hal diatas itu ya demi kebaikan rakyat,0
walah aku kecatut potongan lagi jancuk yang bikin kebijakan udah ke potong jkn bpjs kesehatan ke potong pajak,0
ayo lah cuy iuran pekerja sudah ada bpjs kesehatan dan bpjs ketenagakerjaan belum lagi ditambah koperasi perusahaan masih terhitung pajak penghasilan dan lain lainmasih ditambah tapera,0
bpjs kesehatan ketenagakerjaan itu sudah cukup dan paling asli mutlak ada kalau tambah buat ngurusi rumah kurang ngeh aku urgensinya memberatkan saja,0
potongan di slip gaji saya makin banyak dong udah bpjs ketenagakerjaan terus bpjs jaminan pensiun bpjs kesehatan tapera potongan koperasi potongan absen dan lain lainabis aja ini gaji,0
perjuangkan juga bagaimana rakyat bisa berhenti dari jerat bpjs kesehatan,0
bpjs kesehatan dibebankan pada rakyat walau sudah ditolak oleh ma tapi dasar penghisap darah rakyat bukannya tobat malah semakin nekat dengan bebankan lagi tapera pada karyawan dan pekerja mandiri dikitator itu wajahnya memang tidak ada yang ganteng,0
saat pandemi bpjs kesehatan lhokseumawe tetap utamakan kepuasan peserta,1
selain tapera sudah dipungut bpjs ketenagakerjaan dan bpjs kesehatan diluar potongan pajak penghasilan kalau kurang tambah lagi ya pajak ternak belum pajak anak lebih dari satu pajak tanaman biara negara kaya,0
rumah saya udah banyak ngapain gaji saya di potong lagi buat tapera potongan pajak penghasilan bpjs ketenagakerjaan bpjs kesehatan tapera cebong bahagia bisa beli kopi gelas plastik satu ember,0
bpjs kesehatan berjalan penuh carut marut hingga hari ini lalu muncul pula tapera yang tak jelas karena diwajibkan kepada semua pihak padahal peruntukkannya ditujukan untuk orang belum punya rumah lagi lagi pemerintah bermain-main dengan menyedot uang rakyat,0
potongan gaji bagi pekerja siap siap bertambah selain bpjs kesehatan dan  jamsostek kini ada iuran tabungan perumahan rakyat tapera itu menjadi sarana bagi para pekerja untuk memiliki rumah tinggal sendiri dan sifatnya wajib bagi seluruh pekerja jadi makin abis gaji,0
maksudnya gimana kan pajak udah kantor kantor juga dipaksa pakai bpjs motong uang tiap bulan tapi ga pernah kita pakai karena pelayanan yang beda dengan asuransi kesehatan swasta ini ada potongan lagi sejahtera ngga peras terus,0
rakyat sudah susah pak banyak potongan ini itu pajak penghasilan bpjs ketenagakerjaan kesehatan pensiun masa tega sih pak bikin pemotongan lagi,0
jumlah potongan iuran bpjs ketenagakerjaan kesehatan pensiun itu gede ya haha,0
pajak penghasilan pajak pertambahan nilai bpjs kesehatan bpjs ketenagakerjaan tapera habis aja gajiku,0
gaji ke potong buat bpjs kesehatan walau pada akhirnya memilih untuk tidak memanfaatkan tapi paling nggak masih pantas kalau kenapa kenapa lah ini keluar dua koma lima persen dari gaji iya bisa memanfaatkan tidak,0
tai sih ini aja saya udah di potong sama bpjs ketenagakerjaan kesehatan sekitar dua setengah persen ini ada lagi tapera abis aja gaji saya,0
banyak calo legislatif minta manajemen bpjs kesehatan diperbaiki,0
contoh kecilnya aja korona masih banyak banget yang keluyuran tanpa peduli kesehatan orang lain di sekitar dia bahkan yang udah bayar bpjs itu sebenarnya saling tutup menutupi kekurangan satu sama lain tapi sayang kadang manusia bisa diluar batas normal,0
padahal sudah ada potongan bpjs ketenagakerjaan belum bpjs kesehatan sudah memberatkan yang jelas dong di detailkan ini fungsi nya untuk apa terutama untuk karyawan swasta,0
ngomong utamakan kesehatan di lapangan iuran bpjs ada kenaikan obat obat yang mahal tetap beli sendiri itu namanya tak ada gunanya ikut bpjs bagi orang yang penyakitan,0
bpjs kesehatan beri perhatian lebih bagi penderita hipertensi dan diabetes saat covid,1
bpjs melayani perjuangan haryanah jalani kemoterapi bersama jkn kis,1
chika sahabat baru peserta jkn kis yang bisa memudahkan masyarakat,1
jokowi teken peraturan pemerintah tapera gaji pekerja siap siap dipotong untuk tabungan perumahan waduh termasuk pegawai swasta dan pekerja mandiri ini bakal potensial seperti iuran bpjs kesehatan ruwet hal ini sepertinya tanpa persetujuan dpr karena peraturan pemerintah,0
bpjs kesehatan pati salurkan bantuan lewat bpjs peduli,1
dana haji di korupsi uang kuliah ada kenaikan bpjs kesehatan naik gaji di potong buruh di phk bumn bangkrut utang meroket harga bbm tetap lu mau masih mau bilang di tangan jokowi indonesia sejahtera adil dan makamur terserah,0
semakin banyak potongan kan sudah ada pot bpjs ketenagakerjaan dan kesehatan itu saja sudah banyak pekerja yang merasa keberatan,0
bpjs kesehatan bpjs tenaga kerja jaminan hari tua pajak penghasilan bertambah kolom lagi tapera abis aja gaji di potong,0
bpjs kesehatan tapera perumahan ladang baru pemerintah untuk cari duit apalagi esemka ilang kabarnya cuma buat gimik kampanye kemaren pindah ibukota sok sokan,0
tapera itu apa yaa banyak banget iuran bpjs kesehatan ketenagakerjaan  taspen apa lagi buat apa abis dong gaji di potong sana sini,0
goblok ini baca saya banyak hutang dimana ya potongan itu bukan hutang goblok di tempat saya ada potongan bpjs kesehatan ketenegakerjaan pensiun ada potongan dana sosial potongan uang koperasi dan lain lainpaham ga lo,0
iuran bpjs kesehatan ada kenaikan kembali pemerintah dinilai tak hormati masyarakat,0
dari jaminan kesehatan bpjs dan kepemilikan rumah tapera rakyat Indonesia dituntut mandiri negara hanya mengelola dan menghabiskan uang gaji saya,0
iuran bpjs ada kenaikan agar bpjs ngga bangkrut beban kesehatan yang ditanggung oleh bpjs mencapai lima puluh dua koma empat milyar lagian untuk kelas tiga masih di subsidi pemerintah kalo udah ngga disubsidi baru dah lu boleh koar koar,0
kebijakan ini spiritnya bagus dan udah lama diterapin di beberapa negara lain karena tujuannya buat membantu mereka yang lagi butuh tempat tinggal layak tinggal nanti implementasinya jangan sampai kejadian kayak bpjs kesehatan yang terus rugi,0
terus bakal banyak yang bilang kalo kalian udah punya rumah ya anggap aja ini sumbangan buat yang nggak mampu macam iuran bpjs kesehatan itu dan saya cuma bisa bilang terserah,0
prinsip dari program tapera mirip sama bpjs kesehatan dan bpjs ketenagakerjaan yang intinya peserta membayar iuran kalau di tapera disebut simpanan nah manfaatnya peserta bisa menikmati manfaat tertentu kalau di bpjs kesehatan kita berobat gratis walau banyak ketentuan and kondisi,1
saya nggak pernah se kesel ini dengan pemerintah tambahan potongan tiga persen ini kenapa dah nggak cukup apa ya pajak penghasilan bpjs kesehatan bpjs ketenagakerjaan tunjangan hari tua sistemnya gimana lagi tapera mending bantuan perumahan murah aja,0
fakita sudah berbicara bahwa tidak ada yang gratis dalam sistem kapitalisme kesehatan yang seharusnya tanggung jawab negara di alihkan ke individu melalui bpjs negara berlepas tangan mau menyangkal,0
jadi selain iuran bpjs ketenagakerjaan dan kesehatan ada iuran baru tapera itu semacam tabungan wajib buat semua pekerja uangnya dikelola untuk pinjaman penyediaan hunian layak beli bangun atau rehab pekerja selain nabung disitu bisa peserta peminjam juga besar simpanan tiga persen per bulan dari gaji,1
muncul lagi bpjs jilid tiga potong ketenagakerjaan potong kesehatan potong perumahan nih ntar gaji yang ada jadi arisan semua memutar bae sampai tua,0
harusnya bisa digugat entah itu di ma atau mk saya gak paham sebenarnya saya sangat berharap banget perpu baru ini di ramein biar ada yang gugat kayak kenaikan iuran bpjs kesehatan,0
kalo sistemnya kayak bpjs kaya nya keberatan deh kalo buat tempat tinggal kalo kesehatan masih oke aja sih meskipun duitnya di korupsi mari pantau dulu,0
kalo saya liat detail potongan di slip gaji untuk bpjs kesehatan satu persen tk tiga persen kalo ditambahin tapera dua setengah persen karyawan kena potong enam koma lima persen abis aja udah,0
banyak min kalo digabungin sama potongan bpjs ketenagakerjaan dan kesehatan jadi makin sedih,0 
gak cuma asn aja bumn swasta juga tadi di media begitu kalo dibuat wajib nasional seperti bpjs kesehatan dong kalo yang udah punya rumah buat apa ya iuran tapera dan diberikan setelah pensiun dana pensiun pun sudah dipotong dari upah karyawan,0
melunasi tunggakan iuran namun tunggakan iuran tetap menjadi tunggakan peserta selanjutnya data diusulkan menjadi peserta penerima bantuan iuran yang iuran ditanggung oleh pemerintah sesuai dengan basis data terpadu,0
apalagi ini tah berapa persen gaji ini dipotong untuk bpjs kesehatan bpjs tenaga kerja sekarang ini lagi,0
pusing habis bayar bpjs kesehatan yang nilai nya berubah ubah,0
bpjs yang mana ada yang ketenagakerjaan beres beres aja yang kesehatan yang bermasalah karena ada beda kepentingan ada sejumlah besar rakyat baru bayar iuran pas sakit setelah sembuh berhenti bayar,0
ribuan orang menandatangani petisi yang isinya menolak kenaikkan iuran bpjs kesehatan ini karena kenaikan iuran di tengah pandemi dinilai akan membuat kehidupan masyarakat semakin sulit,0
